date,id,text, bot_non_bot
Thu Mar 29 14:00:02 +0000 2018,979357516843966464,"Malala Yousafzai returns to Pakistan, advocates for girls’ education. https://t.co/yxfOV0T63C",1
Thu Mar 29 13:40:00 +0000 2018,979352476783726592,AP Fact Check: What the Trump administration isn’t saying about 2020 census. https://t.co/mR0RSwpKuK,1
Thu Mar 29 13:20:00 +0000 2018,979347442918404097,What to know about Egypt’s presidential election https://t.co/HjlRGz2KCi,1
Thu Mar 29 13:00:01 +0000 2018,979342412446388231,"Poetry and music empowers this Tucson art collective to embrace their identity, reports @JenHijaz. https://t.co/sIot9bdwd7",1
Thu Mar 29 12:00:01 +0000 2018,979327316433268737,The rise in drug treatment all over the world threatens the spread of superbugs. What can be done to stop it? https://t.co/ebYP4P8wnv,1
Thu Mar 29 11:00:02 +0000 2018,979312221476941829,"There's nothing the people of this Scottish island can do to bring peace to Syria, but, individually, they are furt… https://t.co/d0vPLJUvl3",1
Thu Mar 29 10:00:00 +0000 2018,979297111379357697,Hold your horses! Skijoring isn't your average ski race. https://t.co/vMe5b9uOir,1
Thu Mar 29 04:00:00 +0000 2018,979206513620209664,"7 years after the uprising in Egypt, democracy is further from reach as the country faces economic and security pro… https://t.co/luQLAHcMzr",1
Thu Mar 29 03:00:00 +0000 2018,979191415556096001,"In this Maryland gerrymandering case, some Supreme Court justices expressed concern for how a ruling might affect t… https://t.co/jvVmkZHb9s",1
Thu Mar 29 02:00:01 +0000 2018,979176317940785152,What should we read into the meeting between North Korea and China?  https://t.co/JbpW0r1Tkb,1
Thu Mar 29 01:32:48 +0000 2018,979169470085201920,"RT @lornabaldwin: ""With the presently constituted Supreme Court, there's very little chance that we will see money removed from politics,”…",1
Thu Mar 29 01:00:00 +0000 2018,979161216512913408,"Months ago, President Trump joked he would never say, ""You're fired,"" to VA Secretary David Shulkin. Now Shulkin is… https://t.co/yjBwwi4Svs",1
Thu Mar 29 00:40:00 +0000 2018,979156182228242432,Among the hundreds of thousands at last weekend's #MarchForOurLives were two women who have been lifelong friends.… https://t.co/mihCBMnjMw,1
Thu Mar 29 00:20:00 +0000 2018,979151149365260288,"""The NRA is facing the greatest challenge that it has [faced] in the last 15 or 20 years,"" former Pres. Jimmy Carte… https://t.co/xyySkpgiaq",1
Thu Mar 29 00:00:02 +0000 2018,979146124471619584,Here's a guide to President Trump’s evolving legal teams. https://t.co/LDuDN1GFKG,1
Wed Mar 28 23:27:54 +0000 2018,979138039673798657,"While most of us are ready for spring, some extreme athletes out west are more than happy to savor the last bit of… https://t.co/5JxVbjU6ma",1
Wed Mar 28 23:21:37 +0000 2018,979136457087438848,A new study found the use of antibiotics worldwide has increased 65 percent in 15 years. The biggest increases in g… https://t.co/2kdZ7z5kuW,1
Wed Mar 28 23:20:00 +0000 2018,979136050428858370,How difficult would it be to repeal the Second Amendment? (via @ellisislandkim) https://t.co/8ihU9ut5zl,1
Wed Mar 28 23:12:14 +0000 2018,979134096453517312,The recent bombardment of Eastern Ghouta highlights the need for new sanctuaries for Syrians leaving their warn-tor… https://t.co/twxdLvn8QS,1
Wed Mar 28 23:06:50 +0000 2018,979132735460556800,Did you know this about U.S. presidents and the #NobelPeacePrize? #NewsHourFacts https://t.co/iXvgdwRFLn,1
Wed Mar 28 23:05:07 +0000 2018,979132304248291328,".@JudyWoodruff: Is there a Democrat out there who could be the Jimmy Carter of 2020? 

Former President Jimmy Carte… https://t.co/NPAD2vCBCc",1
Wed Mar 28 23:02:13 +0000 2018,979131573046947840,"The reports about women who allege either affairs with or harassment by President Trump ""is something that's regret… https://t.co/xkvumdExG2",1
Wed Mar 28 22:56:19 +0000 2018,979130088540192768,"""I think if anybody can do it, these young people, if they stick with it"" can push back on the NRA's influence, for… https://t.co/YSyoCbUhX3",1
Wed Mar 28 22:53:59 +0000 2018,979129502080126978,RT @JudyWoodruff: the pluses and frightening minuses of the worldwide overuse of antibiotics: @MilesOBrien talks to @LisaDNews about a new…,1
Wed Mar 28 22:53:54 +0000 2018,979129482568175616,"RT @JudyWoodruff: ""three years into the migration crisis"" Europe is divided over #Syria refugees: @MalcolmBrabant reports on one community…",1
Wed Mar 28 22:53:48 +0000 2018,979129458312572931,"RT @JudyWoodruff: former Pres Jimmy Carter says it's too early to know who the Democrats should nominate in 2020, names @JoeBiden &amp; @SenWar…",1
Wed Mar 28 22:52:32 +0000 2018,979129138635157504,"""There's very little chance that we'll see money removed from politics"" with the presently constituted Supreme Cour… https://t.co/YOwad3KstD",1
Wed Mar 28 22:48:39 +0000 2018,979128158833094656,"A lot of the high level of political polarization right now ""is due to the massive influx of money into the campaig… https://t.co/pADPyUf9m7",1
Wed Mar 28 22:45:37 +0000 2018,979127398498119680,3 days of voting ended today in Egypt's presidential election. The outcome is not in doubt because Abdel Fattah el-… https://t.co/8eB3SfGiH5,1
Wed Mar 28 22:41:33 +0000 2018,979126374915981312,"The Supreme Court delved once again into a high-stakes, long-running political debate today: what is and is not all… https://t.co/5Z0vL0M1Rc",1
Wed Mar 28 22:37:42 +0000 2018,979125406744961024,"RT @stephaniekotuby: The @NRA, says #JimmyCarter on @NewsHour, ""...is facing now the greatest challenge it has in the last 15 or 20 years""…",1
Wed Mar 28 22:36:58 +0000 2018,979125221587341312,WATCH on #Periscope: Part 2 of @judywoodruff's interview with former President Jimmy Carter. https://t.co/17z1gCdc1q,1
Wed Mar 28 22:36:26 +0000 2018,979125087742947328,"RT @stephaniekotuby: When asked by @JudyWoodruff on @NewsHour about the Supreme Court, #JimmyCarter says, ""...the Supreme Court seems to be…",1
Wed Mar 28 22:36:18 +0000 2018,979125052938620929,"RT @JudyWoodruff: former Pres Jimmy Carter: ""The Supreme Court seems to be eager to see rich people become more powerful"" with its rulings…",1
Wed Mar 28 22:36:17 +0000 2018,979125046638604288,"The key sticking point for a summit between President Trump and North Korea's leader: the definition of ""denucleari… https://t.co/uEiDzfwl6G",1
Wed Mar 28 22:32:03 +0000 2018,979123981428064257,"RT @stephaniekotuby: Coming up on @NewsHour... @JudyWoodruff spoke with #JimmyCarter about his 2015 cancer diagnosis, ""I was perfectly at e…",1
Wed Mar 28 22:29:24 +0000 2018,979123315343314945,RT @lornabaldwin: Part two of our @NewsHour interview with former President Jimmy Carter airs soon. Tonight's topics include: his cancer di…,1
Wed Mar 28 22:28:03 +0000 2018,979122974761431040,"What will North Korea's Kim Jong-un want next after meeting with Xi Jinping? ""Chinese help weakening the sanctions… https://t.co/i3RAiZ9Mvv",1
Wed Mar 28 22:21:58 +0000 2018,979121446017363968,"It had been rumored for days — now, it is confirmed: North Korea's Kim Jong-un and China's Xi Jinping have met. The… https://t.co/T0LKCRDf7M",1
Wed Mar 28 22:14:40 +0000 2018,979119608232689664,"We don't know Ronny Jackson's ""views on privatization of VA,"" @Reinlwapo tells @JudyWoodruff. https://t.co/o7MIBG2uR7",1
Wed Mar 28 22:09:47 +0000 2018,979118378005639168,"""While Dr. Shulkin had been a favorite Cabinet member of the president's"" for several months, @Reinlwapo tells… https://t.co/4mckZVER3p",1
Wed Mar 28 22:08:12 +0000 2018,979117979232333825,"RT @mattloff: We don't know new VA Secretary nominee Ronny Jackson's views on ""privatization of the VA,"" @Reinlwapo says on @NewsHour.",1
Wed Mar 28 22:02:46 +0000 2018,979116613747212288,RT @gretchenfrazee: Watch live now! https://t.co/eDZGQdIHVh https://t.co/wU9WGU7JPj,1
Wed Mar 28 21:58:59 +0000 2018,979115662256766981,"RT @mattloff: VA Secretary David Shulkin OUT, Ronny Jackson IN. @realDonaldTrump making the announcement via Twitter moments ago. @Reinlwap…",1
Wed Mar 28 21:55:00 +0000 2018,979114659201667072,"Ronny Jackson to replace David Shulkin as VA secretary, President Trump says 
https://t.co/f7nBIRpk3S",1
Wed Mar 28 21:50:44 +0000 2018,979113585161928705,"Learn more: Ronny Jackson to replace David Shulkin as VA secretary, President Trump says 
https://t.co/6UqQYkglZv",1
Wed Mar 28 21:47:10 +0000 2018,979112689602646016,"President Trump in a statement via the White House: Ronny Jackson ""has seen firsthand the tremendous sacrifice our… https://t.co/UIFU2zqjT4",1
Wed Mar 28 21:43:49 +0000 2018,979111844072869888,Ronny Jackson is President Trump's White House physician. He briefed reporters earlier this year about the presiden… https://t.co/DDoeQ0GtGB,1
Wed Mar 28 21:38:20 +0000 2018,979110465270943749,"The president also tweets that Robert Wilkie, an official in the Department of Defense, will serve as the acting Veterans Affairs secretary.",1
Wed Mar 28 21:36:00 +0000 2018,979109879427358721,NEWS: President Donald Trump has tweeted that he will nominate Dr. Ronny Jackson to replace David Shulkin as Veterans Affairs secretary.,1
Wed Mar 28 21:30:00 +0000 2018,979108367594504192,Poetry and music empowers this Tucson art collective to embrace their identity. (via @JenHijaz) https://t.co/sNzsktq4PW,1
Wed Mar 28 21:15:00 +0000 2018,979104592515534848,Who will care for you when you are elderly and frail? You should plan now. (via @PhilMoeller) https://t.co/kGDrrEIjrG,1
Wed Mar 28 21:00:04 +0000 2018,979100833823580166,It's #ManateeAppreciationDay. Here are 8 things you didn't know about #manatees. https://t.co/3aVdtNUVbv,1
Wed Mar 28 20:40:00 +0000 2018,979095785215229952,"Why was Facebook able to siphon off records of who its users were contacting — and when — in the first place? 

The… https://t.co/xYkHXughX9",1
Wed Mar 28 20:38:35 +0000 2018,979095429148233728,RT @gretchenfrazee: Judge ruled today that one of the lawsuits involving the emoluments clause could move forward. https://t.co/klMYl4pu7f,1
Wed Mar 28 20:20:00 +0000 2018,979090751803019266,Have you had to sacrifice vacation time you’ve worked your way up to when you get a new job? https://t.co/GR16UJHemc,1
Wed Mar 28 20:00:03 +0000 2018,979085730780651520,A guide to Trump’s evolving legal teams. https://t.co/22XjNcgvKH,1
Wed Mar 28 19:40:00 +0000 2018,979080685100072960,Judge says part of lawsuit accusing Trump of accepting gifts from foreign governments can proceed. https://t.co/uG4VJX7K55,1
Wed Mar 28 19:20:00 +0000 2018,979075652350484481,How the emoluments clause is being used to sue Trump (via @gretchenfrazee)  https://t.co/HHDpMJYt2A,1
Wed Mar 28 19:00:00 +0000 2018,979070620750241793,How difficult would it be to repeal the Second Amendment? (via @ellisislandkim) https://t.co/8ihU9ut5zl,1
Wed Mar 28 18:40:00 +0000 2018,979065586847162368,Stephon Clark and what we still don’t know about the Sacramento police shooting (via @ericarhendry) https://t.co/QguUi9PR9n,1
Wed Mar 28 18:37:22 +0000 2018,979064922515689475,"RT @courtneyknorris: In 2010, a devastating number of more than 700 manatees died. In 2013, the population winnowed as 830 more manatees di…",1
Wed Mar 28 18:20:00 +0000 2018,979060553346936832,It's #ManateeAppreciationDay. Here are 8 things you didn't know about #manatees. https://t.co/S3gPs9GVuP,1
Wed Mar 28 18:00:43 +0000 2018,979055699199012864,WATCH on #Periscope: President Trump's @PressSec Sarah Sanders holds @WhiteHouse news briefing https://t.co/lmxMXjwChw,1
Wed Mar 28 18:00:04 +0000 2018,979055534841171969,President Trump to end deportation protection for Liberians https://t.co/umQYq9HDrS,1
Wed Mar 28 17:40:00 +0000 2018,979050485679235073,"Lab still top dog, but French bulldog leaps in popularity. https://t.co/oypWuba0a0",1
Wed Mar 28 17:20:00 +0000 2018,979045453600878592,"Kim Jong Un, Xi Jinping portray strong ties after North Korea leader’s trip to China. https://t.co/zXUMPvZpjZ",1
Wed Mar 28 17:00:01 +0000 2018,979040424961613824,"On the 2020 census, “I think the citizenship question will come across as a statement that some people belong here… https://t.co/JqNdpZggjK",1
Wed Mar 28 16:45:00 +0000 2018,979036647311290369,Democrats fear immigrants will skip census with citizenship query. https://t.co/kh3LFqLuWT,1
Wed Mar 28 16:36:17 +0000 2018,979034451215814658,"WATCH: @DrAmberRobins, @LauraSanthanam and @PamelaKirkland take YOUR questions on childhood obesity in America.… https://t.co/j1WSeO4Awa",1
Wed Mar 28 16:15:00 +0000 2018,979029095798337537,"Childhood obesity in America isn’t getting better, according to a recent study. @dramberrobins, @LauraSanthanam and… https://t.co/3dIG15M7EB",1
Wed Mar 28 16:00:02 +0000 2018,979025330609430528,Maryland redistricting case comes before Supreme Court. https://t.co/K5Py3e6Pjk,1
Wed Mar 28 15:57:41 +0000 2018,979024738948407298,RT @PamelaKirkland: Send us your questions! @LauraSanthanam and @dramberrobins will tell you why this study on childhood obesity matters an…,1
Wed Mar 28 15:45:00 +0000 2018,979021546504122368,"We're talking about childhood obesity in America on #Periscope at 12:30 p.m. EDT. 

Do you have a question for our… https://t.co/kUuLZZApbZ",1
Wed Mar 28 15:30:02 +0000 2018,979017777972301824,All female senators want a debate on the anti-harassment bill. https://t.co/pRp9SflEw4,1
Wed Mar 28 15:15:01 +0000 2018,979013998992658434,"Lab still top dog, but French bulldog leaps in popularity. https://t.co/2lHxCGVqKL",1
Wed Mar 28 15:00:01 +0000 2018,979010225905774592,Trump says Second Amendment ‘will never be repealed’. https://t.co/RENx0bcpS0,1
Wed Mar 28 14:40:00 +0000 2018,979005187833679872,Attorney for Stormy Daniels seeks to depose Trump on payment. https://t.co/9zZwhURjc0,1
Wed Mar 28 14:20:00 +0000 2018,979000155503562757,“You can always tell ambitious women by looking at the shape of their heads. They’re flat on top from being patted… https://t.co/QeucYtW9RL,1
Wed Mar 28 14:00:05 +0000 2018,978995144622882817,"Kim Jong Un, Xi Jinping portray strong ties after North Korea leader’s trip to China. https://t.co/vRFcZmSvXc",1
Wed Mar 28 13:42:02 +0000 2018,978990599813652480,"RT @JudyWoodruff: ""We have marginalized the average person, for the benefit of the wealthier people in America"" frmr Pres Jimmy Carter in a…",1
Wed Mar 28 13:41:57 +0000 2018,978990580045926402,RT @JudyWoodruff: Former Pres Carter says new Trump National Security Adviser John Bolton lied about contents of pharmaceutical plant in Cu…,1
Wed Mar 28 13:41:50 +0000 2018,978990551856025600,"RT @JudyWoodruff: Former Pres Jimmy Carter: ""I think the future of the politics in America is dependent on what Mueller will have come forw…",1
Wed Mar 28 13:40:28 +0000 2018,978990204773130240,"RT @JudyWoodruff: former Pres Jimmy Carter on growing divide in U.S.: the powerful ""impose a lot of punishment on unfortunate people. We ha…",1
